13	2	21.905839	16.893777	26.482024	90.459196	0.129849	0.708954	0.253422	0.673108	1.269564	8.000000	0.025539	0.932616	8.000000	0.037185	1.167196	10.000000	0.012038	0.486654	10.000000	0.035233	1.273668	8.000000	0.089961	1.274144	8.000000	0.016663	0.062359	9.000000	0.055320	0.743183	8.000000	0.021852	0.554263	10.000000	0.117251	0.843284	10.000000	0.011881	1.067084	9.000000	0.023353	0.718226	6.000000	0.013500
14	2	83.589698	5.531375	52.514507	21.631132	0.497983	0.668579	0.468199	0.170155	0.320616	6.000000	0.011259	0.830675	7.000000	0.172090	0.556520	9.000000	0.283149	0.168874	6.000000	0.011887	1.085287	6.000000	0.099221	1.255975	10.000000	0.024882	0.737142	9.000000	0.015056	0.938937	8.000000	0.022752	0.878849	8.000000	0.011307	0.279171	10.000000	0.012766	0.352121	9.000000	0.013566	0.854136	9.000000	0.037433
15	1	3.075496	9.690715	3.798170	43.967262	0.100228	0.576790	0.451362	0.264545	0.629189	6.000000	0.010271	0.023793	6.000000	0.030545	1.283227	6.000000	0.060491	0.483805	6.000000	0.010301	0.146506	8.000000	0.011355	0.236956	10.000000	0.012964	0.904456	10.000000	0.028050	0.157751	7.000000	0.015806	1.179636	7.000000	0.019621	0.873459	10.000000	0.019859	0.975463	10.000000	0.011153	0.382041	6.000000	0.046437
16	4	33.744987	18.044143	8.152934	86.340603	0.785391	0.152869	0.188894	0.473696	0.334348	10.000000	0.014952	0.401461	8.000000	0.011491	1.118153	6.000000	0.020493	0.931265	6.000000	0.011499	1.283343	8.000000	0.012371	0.409935	9.000000	0.015439	0.525793	9.000000	0.013116	1.057748	8.000000	0.062412	0.109304	7.000000	0.032335	0.340748	7.000000	0.070015	0.738281	10.000000	0.103114	1.265507	8.000000	0.023303
17	1	88.271201	6.807231	39.785768	57.501556	0.408239	0.370166	0.132994	0.212948	1.051642	10.000000	0.010528	0.547950	7.000000	0.040008	1.173297	10.000000	0.018908	0.907782	8.000000	0.011183	0.460851	9.000000	0.014202	0.172155	8.000000	0.015046	1.085992	8.000000	0.039723	0.229143	6.000000	0.490736	0.780624	6.000000	0.022972	0.904047	6.000000	0.023097	1.120574	6.000000	0.143981	0.442641	8.000000	0.010332
18	2	19.811098	26.718098	27.737804	82.911725	0.240627	0.422970	0.815777	0.309021	1.153707	10.000000	0.016662	0.331090	7.000000	0.017417	0.133434	8.000000	0.011644	1.385683	9.000000	0.060925	0.666560	10.000000	0.070339	0.362946	10.000000	0.038028	1.275617	9.000000	0.260183	0.602623	6.000000	0.026061	1.227654	8.000000	0.010221	0.706623	9.000000	0.014437	0.754901	6.000000	0.046414	0.479074	8.000000	0.424786
19	4	77.845260	99.158548	41.267889	84.146011	0.609148	0.559565	0.220582	0.929347	0.761217	10.000000	0.030594	0.021875	7.000000	0.014665	1.229490	10.000000	0.010667	0.014458	7.000000	0.014241	1.035344	6.000000	0.196832	1.182314	6.000000	0.016590	0.235336	10.000000	0.010253	0.922452	6.000000	0.012884	0.714044	8.000000	0.010232	0.153725	7.000000	0.323781	1.068107	8.000000	0.013518	0.564183	10.000000	0.013318
20	3	27.094189	1.714167	21.367852	41.079942	0.770071	0.306631	0.204610	0.999289	1.132203	8.000000	0.013261	0.271640	9.000000	0.011788	0.179373	6.000000	0.063866	0.492391	8.000000	0.011539	1.340255	10.000000	0.010843	1.172051	6.000000	0.010698	0.430523	8.000000	0.026019	0.065234	8.000000	0.055371	0.549517	7.000000	0.010564	0.227670	7.000000	0.018209	0.883821	10.000000	0.016789	0.313534	10.000000	0.010176
21	2	16.507794	34.186539	73.432277	5.828235	0.774086	0.577247	0.932647	0.964561	0.088330	9.000000	0.030388	0.017836	9.000000	0.035102	0.034711	8.000000	0.031167	1.022011	8.000000	0.027261	1.074474	9.000000	0.018760	1.239897	6.000000	0.017977	0.362764	8.000000	0.011294	0.550482	7.000000	0.057987	0.948223	9.000000	0.018886	0.398743	9.000000	0.391939	0.992258	7.000000	0.023904	0.201817	6.000000	0.015755
22	1	18.509914	20.975602	43.385901	29.334499	0.946921	0.114872	0.598261	0.533042	0.878894	10.000000	0.118286	1.094000	6.000000	0.011987	0.210956	9.000000	0.044025	0.693039	10.000000	0.040571	0.911250	6.000000	0.127520	0.055862	10.000000	0.011513	1.210480	8.000000	0.102995	1.044523	6.000000	0.041919	0.223469	10.000000	0.057369	0.857650	10.000000	0.010316	0.641812	8.000000	0.010086	0.793680	10.000000	0.012289
23	1	43.194318	95.472852	10.674985	25.764644	0.206714	0.998525	0.417236	0.206443	0.118722	8.000000	0.055212	1.207273	8.000000	0.010243	1.110841	9.000000	0.082738	0.890100	10.000000	0.206254	0.525174	7.000000	0.048689	1.223181	10.000000	0.014045	0.977018	9.000000	0.029683	0.551037	8.000000	0.054229	0.092266	10.000000	0.016881	1.095318	7.000000	0.010315	0.888420	9.000000	0.037486	0.047595	9.000000	0.011954
24	2	85.245520	36.062519	11.014285	46.317544	0.366316	0.947310	0.954873	0.957884	0.332875	7.000000	0.010372	0.147867	9.000000	0.093940	0.940960	8.000000	0.467644	1.293451	7.000000	0.073253	0.406226	7.000000	0.044005	1.128346	6.000000	0.026273	0.171521	6.000000	0.022378	1.154794	7.000000	0.014966	0.550265	10.000000	0.079697	0.046799	9.000000	0.023720	0.539694	9.000000	0.021694	0.772309	7.000000	0.010449
25	1	45.646789	21.302566	80.480915	1.115691	0.524178	0.177359	0.309105	0.997720	0.124795	10.000000	0.012249	0.238702	10.000000	0.027006	0.448511	9.000000	0.017037	1.380682	7.000000	0.017320	0.787947	9.000000	0.014571	0.451830	10.000000	0.014680	0.527844	9.000000	0.028227	0.878676	8.000000	0.015837	0.890985	6.000000	0.010363	1.174951	6.000000	0.018699	1.066284	8.000000	0.442509	1.261581	10.000000	0.017116
26	3	11.935308	93.352405	7.020072	11.948726	0.510811	0.973676	0.134673	0.164914	1.105126	8.000000	0.016640	0.325225	10.000000	0.014510	0.981332	9.000000	0.023722	0.173361	8.000000	0.013931	1.296326	9.000000	0.012573	0.979475	6.000000	0.020179	0.296210	10.000000	0.015992	1.175207	10.000000	0.053628	0.754781	6.000000	0.023264	0.560899	7.000000	0.668672	0.449289	9.000000	0.016649	0.702313	9.000000	0.036939
27	1	76.934388	37.369429	28.846995	5.970684	0.871465	0.855831	0.308483	0.651154	0.239381	8.000000	0.011692	1.070035	7.000000	0.014379	1.101284	6.000000	0.023307	1.080744	6.000000	0.025704	0.939384	9.000000	0.023710	0.265444	9.000000	0.015213	1.173280	6.000000	0.829713	0.519609	10.000000	0.012154	0.369974	6.000000	0.011064	0.232638	9.000000	0.117898	0.451726	6.000000	0.014037	0.077566	6.000000	0.010756
28	2	13.952887	84.822426	75.501559	28.293786	0.622484	0.158611	0.852449	0.299222	0.485275	6.000000	0.037920	1.182682	8.000000	0.215870	1.225549	8.000000	0.223621	0.707558	7.000000	0.012616	0.897871	6.000000	0.010061	0.246277	8.000000	0.018758	0.398281	10.000000	0.024350	0.837646	9.000000	0.011199	1.044245	10.000000	0.519680	0.237457	6.000000	0.029863	1.107686	6.000000	0.014409	0.367185	7.000000	0.010121
29	3	71.952320	87.158565	55.924094	75.472940	0.450399	0.635655	0.617360	0.702353	0.726373	9.000000	0.011122	0.582968	9.000000	0.238426	0.821597	6.000000	0.027429	0.629128	8.000000	0.010996	0.052805	10.000000	0.023648	0.559865	10.000000	0.014594	0.470832	6.000000	0.035505	0.907305	8.000000	0.030086	0.110675	10.000000	0.028108	0.098554	9.000000	0.011272	0.072356	7.000000	0.101671	1.063901	7.000000	0.028773
30	3	47.518936	60.339166	27.130418	73.301315	0.510069	0.432870	0.381067	0.413887	0.674631	7.000000	0.032423	0.991612	7.000000	0.015647	0.195911	6.000000	0.029687	0.939661	9.000000	0.010130	1.112738	6.000000	0.146339	1.146293	9.000000	0.020735	1.019025	10.000000	0.014279	0.618615	8.000000	0.052132	1.070269	7.000000	0.011372	0.048629	8.000000	0.162251	0.480235	7.000000	0.015120	0.426742	10.000000	0.979756
31	1	92.484564	54.350852	3.321172	18.575562	0.436381	0.856965	0.663528	0.737877	0.688990	7.000000	0.021967	0.931134	10.000000	0.010661	0.293567	6.000000	0.064067	0.087569	7.000000	0.042315	0.904713	6.000000	0.013253	1.213198	6.000000	0.010805	0.848903	8.000000	0.011841	0.515938	7.000000	0.020690	0.598465	7.000000	0.062830	0.125752	6.000000	0.025064	1.096229	8.000000	0.014454	1.214456	10.000000	0.036990
32	1	3.901032	99.425441	73.633721	93.044403	0.543213	0.151070	0.501648	0.168461	1.097098	7.000000	0.149839	0.064146	10.000000	0.013379	1.219909	6.000000	0.011321	0.122048	8.000000	0.028339	0.475056	9.000000	0.013408	0.626080	8.000000	0.071215	0.153268	7.000000	0.011745	0.408410	7.000000	0.048093	0.883713	7.000000	0.031156	1.213511	8.000000	0.158950	0.135341	9.000000	0.067230	1.211397	9.000000	0.016661
33	3	34.519592	49.623753	72.963699	59.976222	0.593675	0.522689	0.338257	0.739979	0.656023	9.000000	0.034060	0.296162	10.000000	0.019415	1.156379	7.000000	0.012187	1.004090	6.000000	0.016298	0.663069	10.000000	0.016625	0.970221	8.000000	0.020443	1.097374	7.000000	0.067974	0.288898	8.000000	0.010493	0.117817	9.000000	0.056447	0.379274	9.000000	0.017389	0.957700	7.000000	0.014580	0.343802	7.000000	0.017049
34	3	57.242358	76.878467	5.695184	61.885325	0.174697	0.859943	0.312717	0.630174	0.782091	6.000000	0.096876	0.986364	8.000000	0.011806	1.085205	8.000000	0.036071	1.168695	6.000000	0.046146	1.246859	10.000000	0.011084	0.769055	9.000000	0.017775	0.396440	8.000000	0.010911	0.687256	8.000000	0.019653	0.047136	9.000000	0.259390	0.423813	10.000000	0.010286	0.325345	7.000000	0.012125	0.775944	10.000000	0.026375
35	3	41.650919	75.701359	33.315757	9.613260	0.351757	0.250071	0.360058	0.427551	1.141621	10.000000	0.035667	0.556632	6.000000	0.030734	1.123561	8.000000	0.020709	0.322047	9.000000	0.011697	0.798926	9.000000	0.017360	1.143745	9.000000	0.014368	0.893288	10.000000	0.018888	1.034509	6.000000	0.010320	1.361941	8.000000	0.011167	1.205058	9.000000	0.019735	1.022437	9.000000	0.561032	0.853458	9.000000	0.077432
36	3	55.510768	86.243171	88.791267	50.267782	0.271050	0.231151	0.435259	0.314107	0.465951	8.000000	0.033430	0.780438	9.000000	0.013126	0.518887	7.000000	0.017052	0.754274	10.000000	0.896205	0.174474	8.000000	0.126503	0.863901	10.000000	0.013096	0.196193	10.000000	0.015255	0.372390	10.000000	0.018669	0.442105	6.000000	0.050990	0.302795	6.000000	0.014951	1.099324	7.000000	0.010512	0.931689	7.000000	0.010816
37	3	6.524198	83.045727	58.763853	43.947527	0.380957	0.651368	0.818651	0.703826	0.171936	8.000000	0.015779	1.186327	10.000000	0.037792	0.766551	9.000000	0.010405	1.277187	8.000000	0.010613	0.206141	8.000000	0.010264	1.152904	7.000000	0.016014	0.119138	9.000000	0.117748	1.144785	6.000000	0.168473	0.619264	6.000000	0.010465	0.111392	7.000000	0.031060	1.197833	6.000000	0.015283	1.194349	10.000000	0.011300
38	6	85.769968	71.513111	59.922709	79.522152	0.458480	0.615761	0.289992	0.329435	0.285072	8.000000	0.514066	0.336461	7.000000	0.023086	1.303269	10.000000	0.015207	0.215009	8.000000	0.030340	0.836130	6.000000	0.223497	0.741979	7.000000	0.014529	0.257878	7.000000	0.010407	0.254055	7.000000	0.035487	0.873618	8.000000	0.049260	0.659300	9.000000	0.019486	0.669509	8.000000	0.014628	1.127021	9.000000	0.028397
39	2	28.293877	11.152229	17.205104	6.396214	0.831018	0.632477	0.316334	0.651120	0.943962	8.000000	0.017967	0.158053	7.000000	0.015778	0.329836	8.000000	0.017138	1.099128	9.000000	0.019161	0.075130	8.000000	0.043554	1.137981	6.000000	0.034190	1.188434	7.000000	0.012066	0.618025	9.000000	0.082134	1.238646	7.000000	0.012954	0.430200	10.000000	0.015015	0.508287	7.000000	0.175839	0.201634	8.000000	0.086731
40	2	44.979058	94.730855	83.725640	28.941174	0.179239	0.286437	0.298052	0.256497	0.213113	10.000000	0.011032	1.020674	8.000000	0.106086	1.255358	6.000000	0.011744	0.446464	9.000000	0.047429	1.288233	10.000000	0.032701	0.298945	8.000000	0.134382	0.607527	10.000000	0.012869	0.152307	6.000000	0.014113	1.254514	7.000000	0.153553	1.099203	10.000000	0.011233	0.071395	9.000000	0.014644	0.555438	10.000000	0.017090
41	2	88.349694	12.850738	83.343693	59.029432	0.634847	0.935456	0.149318	0.547541	0.561687	9.000000	0.045112	1.238266	10.000000	0.014848	0.460634	8.000000	0.012711	0.807073	6.000000	0.015128	1.176384	8.000000	0.018616	1.197542	10.000000	0.029144	1.224077	7.000000	0.016709	0.786614	10.000000	0.018815	0.769146	7.000000	0.021208	0.830667	9.000000	0.010854	0.383212	9.000000	0.035460	1.216101	7.000000	0.011969
42	4	79.717947	8.715512	89.678282	27.450534	0.567894	0.542881	0.760858	0.577211	0.045828	9.000000	0.011132	0.636081	8.000000	0.020679	0.845838	8.000000	0.017196	0.662349	7.000000	0.012463	0.373777	6.000000	0.017270	1.072521	7.000000	0.043843	0.943375	6.000000	0.056901	1.147418	10.000000	0.016933	0.285136	9.000000	0.013153	0.691541	10.000000	0.023231	0.648708	7.000000	0.045051	0.248522	8.000000	0.072458
43	3	1.849676	75.230565	87.580946	69.067589	0.309352	0.417824	0.387132	0.417126	0.195038	9.000000	0.026373	0.147629	8.000000	0.201319	0.937908	8.000000	0.020219	0.293601	10.000000	0.038366	0.032395	7.000000	0.043712	0.613058	10.000000	0.018257	1.100991	7.000000	0.063616	0.360038	7.000000	0.020432	0.795140	7.000000	0.024567	0.370036	10.000000	0.012780	1.258288	9.000000	0.053906	0.903901	9.000000	0.040696
44	4	81.757347	54.130006	85.628611	35.298459	0.508605	0.613803	0.170832	0.183370	0.817927	8.000000	0.011239	0.560974	10.000000	0.017186	0.406099	9.000000	0.120773	0.965975	9.000000	0.044161	1.075089	10.000000	0.019088	1.267743	8.000000	0.022156	0.456927	9.000000	0.030997	0.539915	7.000000	0.026834	0.522137	8.000000	0.065712	1.162410	6.000000	0.016010	0.664081	8.000000	0.016709	0.777021	6.000000	0.021418
45	2	1.255009	92.599496	39.873519	95.054754	0.804776	0.341264	0.763035	0.911878	0.841354	10.000000	0.013660	0.203228	10.000000	0.331094	1.079847	9.000000	0.037620	1.390142	9.000000	0.019672	0.925879	9.000000	0.021901	0.050692	8.000000	0.012122	0.575573	8.000000	0.042517	0.165217	10.000000	0.136104	0.623340	7.000000	0.016168	0.887404	9.000000	0.160680	0.706572	7.000000	0.180553	0.538412	8.000000	0.015888
46	2	63.028081	85.768833	19.781754	2.411560	0.860323	0.983692	0.769352	0.318768	1.228575	10.000000	0.013643	0.293778	6.000000	0.010834	0.788421	9.000000	0.016589	0.091441	9.000000	0.011095	0.783640	6.000000	0.012144	0.117981	8.000000	0.076470	1.007472	6.000000	0.029399	1.255179	10.000000	0.018742	0.165241	8.000000	0.010340	1.052886	10.000000	0.010362	0.845242	7.000000	0.681133	0.061798	7.000000	0.011201
47	2	19.630321	23.374916	38.338944	34.932570	0.785689	0.135832	0.113099	0.701866	1.049599	10.000000	0.019170	0.084227	8.000000	0.015025	1.241970	7.000000	0.019113	1.247114	10.000000	0.023884	0.732075	7.000000	0.017694	0.480713	10.000000	0.011446	0.261221	10.000000	0.105800	0.812649	10.000000	0.619189	0.344566	8.000000	0.061691	0.309775	10.000000	0.048129	0.370054	9.000000	0.015959	0.965736	7.000000	0.020477
48	4	31.350666	48.420369	87.763772	45.825383	0.159576	0.329705	0.319020	0.470512	1.077734	9.000000	0.016935	0.263774	8.000000	0.025031	0.943752	8.000000	0.022779	0.636127	9.000000	0.019051	1.064607	9.000000	0.016210	0.171297	8.000000	0.100212	0.225132	10.000000	0.017139	0.417475	6.000000	0.010812	1.245527	6.000000	0.017587	0.999322	8.000000	0.019486	0.974985	10.000000	0.041515	0.339336	10.000000	0.062562
49	1	4.570117	47.976448	7.290255	82.532795	0.414884	0.131342	0.975420	0.722502	0.592840	9.000000	0.012050	1.184615	6.000000	0.010917	0.922328	9.000000	0.010028	0.085334	7.000000	0.040160	1.215281	9.000000	0.017228	0.610002	8.000000	0.011787	0.969047	7.000000	0.128180	0.332622	6.000000	0.021434	1.003396	10.000000	0.014648	0.709519	7.000000	0.015209	0.904617	9.000000	0.011928	0.083306	10.000000	0.046250
50	1	8.354189	98.336959	54.255667	80.582452	0.749977	0.356545	0.993304	0.873479	0.720328	10.000000	0.039892	1.220299	10.000000	0.044135	0.441475	10.000000	0.019484	0.263977	9.000000	0.083972	1.295713	6.000000	0.011691	0.279846	8.000000	0.015970	0.144589	8.000000	0.010191	0.422521	9.000000	0.014316	0.767193	7.000000	0.074795	0.679707	8.000000	0.119974	0.573803	8.000000	0.034835	0.051906	8.000000	0.018636
51	4	84.646480	55.318641	74.438578	79.979975	0.560956	0.731715	0.486670	0.765542	1.240726	6.000000	0.058509	0.443699	10.000000	0.019727	0.757889	7.000000	0.015925	0.387367	10.000000	0.013305	0.255286	6.000000	0.084695	1.124669	8.000000	0.062294	1.033250	10.000000	0.034595	1.060528	10.000000	0.013448	1.186176	9.000000	0.011330	1.131124	8.000000	0.016415	0.352301	9.000000	0.014961	0.277721	7.000000	0.066247
52	2	24.828088	2.624311	96.081575	21.832328	0.669298	0.133603	0.780814	0.582233	0.776667	8.000000	0.011612	0.301520	7.000000	0.152273	0.205805	6.000000	0.015055	0.278314	9.000000	0.013544	0.731342	6.000000	0.066808	0.752387	6.000000	0.019896	0.980594	8.000000	0.030535	1.210109	9.000000	0.026876	0.380226	9.000000	0.066010	0.351823	8.000000	0.010576	0.396385	7.000000	0.015455	0.685763	9.000000	0.030774
53	2	64.187395	30.532641	86.841106	5.539672	0.146304	0.333306	0.497467	0.821656	0.894403	6.000000	0.013780	1.068667	8.000000	0.025229	0.716401	7.000000	0.136648	0.495332	6.000000	0.052257	0.515775	6.000000	0.012379	0.432671	10.000000	0.011477	0.137138	6.000000	0.013737	0.182680	10.000000	0.020734	0.295432	7.000000	0.032958	0.579718	8.000000	0.022462	1.364385	10.000000	0.015414	0.756195	9.000000	0.038322
54	2	35.801753	57.981425	73.416290	26.345609	0.323630	0.843225	0.260668	0.915847	0.927108	10.000000	0.112567	0.786526	9.000000	0.043491	1.158106	6.000000	0.011679	0.877828	10.000000	0.151968	0.716161	8.000000	0.065260	1.078257	8.000000	0.013533	0.258563	8.000000	0.029235	0.141257	8.000000	0.012043	0.884913	8.000000	0.011171	1.228978	8.000000	0.010102	0.332938	6.000000	0.011145	0.412955	7.000000	0.040010
55	4	65.089460	41.510867	37.947744	34.629990	0.570679	0.196747	0.904816	0.848430	0.862927	10.000000	0.010684	0.210302	9.000000	0.147032	0.883302	9.000000	0.012376	0.471412	7.000000	0.018761	1.265417	8.000000	0.014863	0.178249	7.000000	0.015649	0.085460	6.000000	0.154106	0.134570	7.000000	0.010904	0.732285	9.000000	0.036994	0.616773	8.000000	0.014988	0.307783	6.000000	0.028028	0.901962	10.000000	0.031601
56	2	83.373254	45.871804	57.017989	52.333645	0.286781	0.656883	0.858706	0.641158	0.563295	6.000000	0.050319	0.719957	10.000000	0.286057	1.282844	8.000000	0.021994	0.208380	6.000000	0.084462	0.059925	9.000000	0.025301	0.401934	10.000000	0.010983	0.539460	7.000000	0.059495	0.633089	10.000000	0.013681	1.179061	10.000000	0.013837	1.099433	7.000000	0.012254	1.356259	9.000000	0.018331	1.191472	10.000000	0.013759
57	3	55.317799	1.253660	9.875352	82.370906	0.303491	0.110586	0.341447	0.366467	0.750157	6.000000	0.010656	0.092163	9.000000	0.014683	0.531424	9.000000	0.047886	0.809399	9.000000	0.022205	1.115526	8.000000	0.013440	1.008363	9.000000	0.011351	0.616135	10.000000	0.055465	0.395559	6.000000	0.025798	0.575728	9.000000	0.015248	0.394239	9.000000	0.012527	0.495033	9.000000	0.021127	1.131828	10.000000	0.057075
58	3	96.649799	47.375603	43.360626	17.140418	0.120525	0.237256	0.174024	0.742103	1.161170	7.000000	0.010135	0.103608	9.000000	0.016196	0.356770	9.000000	0.010487	0.109774	7.000000	0.023449	0.556687	6.000000	0.047121	0.647695	7.000000	0.020485	0.304483	6.000000	0.019795	0.192236	9.000000	0.013926	0.420952	9.000000	0.015787	0.258773	9.000000	0.011909	0.341540	7.000000	0.019721	0.334052	7.000000	0.010370
59	4	26.086316	78.854997	85.101321	27.854510	0.230988	0.942021	0.946758	0.296366	0.571372	9.000000	0.195176	0.704023	6.000000	0.011009	1.234020	6.000000	0.018055	0.967162	9.000000	0.014045	0.607315	7.000000	0.025479	0.662953	7.000000	0.069694	0.502460	9.000000	0.034408	0.562128	6.000000	0.034793	0.924321	9.000000	0.062807	0.424810	8.000000	0.017760	0.796119	7.000000	0.012159	1.120137	6.000000	0.037514
60	5	70.915567	21.343221	59.411883	24.910794	0.554499	0.423467	0.378860	0.455411	0.679808	10.000000	0.014400	0.307279	8.000000	0.014817	0.960676	10.000000	0.022119	0.728803	9.000000	0.015989	0.652094	10.000000	0.030284	1.059975	10.000000	0.038710	0.178782	7.000000	0.020187	0.510588	10.000000	0.014849	0.738771	7.000000	0.012731	1.168220	6.000000	0.015664	1.122312	9.000000	0.014817	0.818620	7.000000	0.020746
61	3	50.339114	74.617600	25.962145	67.132471	0.557834	0.957787	0.702457	0.496499	0.722229	8.000000	0.018911	1.074567	6.000000	0.144364	0.659583	8.000000	0.021743	0.269472	7.000000	0.100902	0.336358	7.000000	0.026005	1.037539	6.000000	0.023249	1.004295	9.000000	0.062252	0.782064	7.000000	0.039469	0.420718	7.000000	0.017965	0.304799	8.000000	0.016050	1.347204	7.000000	0.013690	1.291156	6.000000	0.030079
62	2	59.981277	65.883590	70.198246	48.918612	0.346651	0.289232	0.838644	0.248753	0.163655	6.000000	0.085190	1.025442	6.000000	0.026834	0.657142	10.000000	0.014095	1.357574	8.000000	0.144769	1.111530	8.000000	0.260529	0.789836	9.000000	0.010415	1.064863	6.000000	0.036099	0.306696	9.000000	0.875549	0.402783	10.000000	0.021564	0.554718	8.000000	0.013086	1.098883	7.000000	0.010271	0.539804	7.000000	0.013993
